user id, text, retweet, favorite, hashtag, create time
1034371886669418496,RT @mojito_ennead: 엔네아드 18화가 업로드 되었습니다.★네이버시리즈15금 ▷ https://t.co/r1r0jiHvAx   ★마녀코믹스15금 ▷ https://t.co/5uZ1gfr,349,0,0,Oct Tue 15 15:03:58 +0000 2019,
1034371886669418496,RT @mojito_ennead: 엔네아드 20화가 업로드 되었습니다.★네이버시리즈15금 ▷ https://t.co/r1r0jiHvAx     ★마녀코믹스15금 ▷ https://t.co/5uZ1g,346,0,0,Sep Mon 02 15:02:38 +0000 2019,
1037737119660179456,RT @Wild949: Oh hey boo RM 😘Watch: https://t.co/lH3ODNPKww  @BTS_twt @BTS_twt #BTSxNYC #iHeartBTS @livexlive ,45,0,2,Sep Mon 02 08:56:54 +0000 2019,
1037737119660179456,RT @Wild949: OMG LOVE LOVE LOVEEE! #BoyWithLuv Watch: https://t.co/lH3ODNPKww   @BTS_twt @bts_bighit @livexlive #,18,0,3,Sep Mon 30 08:56:42 +0000 2019,
1041157552841478144,📊 190523 09시 &lt;아낙네&gt; 차트Melon 76th 🔺️2Genie  92th 🔺️7Flo  87th 🔺️4Mnet  76th 🔺️3🚨🚨스밍 체크해주세요🚨🚨,1,1,0,Aug Sat 17 00:11:52 +0000 2019,
1041157552841478144,📊 190523 08시 &lt;아낙네&gt; 차트Melon 78th 🔻8Genie  99th 🔺️22Flo  91th 🔻28Mnet  79th 🔻3🚨🚨스밍 체크해주세요🚨🚨ㅎㅇㅌ ㅎㅇㅌ (≧◡≦) ❤,3,2,0,Sep Mon 09 23:08:36 +0000 2019,
1041157552841478144,📊 190522 22시 &lt;아낙네&gt; 차트Melon 74th 🔻3Genie  98th 🔻7Flo  88th 🔻2Mnet  58th 🔺️17🚨🚨스밍 체크해주세요🚨🚨#뮵밍도열스숨스 #매일매일 #수시로 ,4,3,3,Aug Mon 26 13:07:10 +0000 2019,
1041157552841478144,📊 190522 20시 &lt;아낙네&gt; 차트Melon 71th 🔺️8Genie  88th 🔺️6Flo  83th 🔺️1Mnet  66th#뮵밍도열스숨스 #매일매일 #수시로 ,3,5,3,Oct Thu 10 11:15:44 +0000 2019,
1043138107053240329,의알 인알 부탁드립니다 💜 ,0,0,0,Sep Mon 23 13:18:41 +0000 2019,
1043138107053240329,의알 인알 부탁드려요 💜 ,0,0,0,Nov Fri 01 16:14:51 +0000 2019,
1043138107053240329,의알 부탁드려욤 💕 ,0,0,0,Nov Wed 13 11:10:24 +0000 2019,
1043138107053240329,의알인알 부탁드려욤 ,0,0,0,Nov Sun 17 10:59:01 +0000 2019,
1044955210978709505,YOONGI ,0,0,0,Oct Sat 12 10:35:13 +0000 2019,
1044955210978709505,LOOOOOL ,0,0,0,Sep Fri 27 10:35:06 +0000 2019,
104753661,누구나! 언제나! 레모나! 상큼발랄 아이린 신규 광고 보고 공유 이벤트 참여하면 푸짐한 선물이! ,0,0,0,Nov Thu 14 11:07:26 +0000 2019,
104753661,누구나! 언제나! 레모나! 상큼발랄 아이린 신규 광고 보고 공유 이벤트 참여하면 푸짐한 선물이! ,0,0,0,Nov Thu 21 05:00:22 +0000 2019,
104753661,누구나! 언제나! 레모나! 상큼발랄 아이린 신규 광고 보고 공유 이벤트 참여하면 푸짐한 선물이! ,0,0,0,Nov Mon 11 02:59:02 +0000 2019,
104753661,누구나! 언제나! 레모나! 상큼발랄 아이린 신규 광고 보고 공유 이벤트 참여하면 푸짐한 선물이! ,0,0,0,Oct Sun 27 01:21:55 +0000 2019,
104753661,누구나! 언제나! 레모나! 상큼발랄 아이린 신규 광고 보고 공유 이벤트 참여하면 푸짐한 선물이! ,0,0,0,Aug Fri 23 04:13:09 +0000 2019,
104753661,누구나! 언제나! 레모나! 상큼발랄 아이린 신규 광고 보고 공유 이벤트 참여하면 푸짐한 선물이! ,0,0,0,Nov Wed 27 03:43:57 +0000 2019,
104753661,'LG전자 서비스 새로운 출발' 응원 댓글 이벤트 ,0,0,0,Sep Tue 10 01:15:54 +0000 2019,
104753661,'LG전자 서비스 새로운 출발' 응원 댓글 이벤트 ,0,0,0,Aug Wed 14 03:45:02 +0000 2019,
104753661,'LG전자 서비스 새로운 출발' 응원 댓글 이벤트 ,0,0,0,Oct Mon 14 01:15:12 +0000 2019,
1048076744954003456,RT @bookpal_comics: 💖특별 선물 증정 이벤트!💖해당 트윗 RT시 추첨 통해영롱함 가득 담은 #쏜공방 찻잔 또는 서디페 티켓을 선물로!할인티켓 예매 👉 https://t.co/tX2bst2,228,0,1,Nov Fri 22 07:44:48 +0000 2019,
1048076744954003456,RT @bookpal_comics: 🌈RT추첨 티켓 증정!🌈사랑하는 사람과 함께하는유니크 폰케이스!썬드리띵 할인티켓 예매 👉 https://t.co/tX2bst2Asz ,23,0,0,Nov Mon 25 10:06:35 +0000 2019,
1048076744954003456,RT @bookpal_comics: 🌈RT추첨 티켓 증정!🌈앙증맞은 일러스트 굿즈-!소장각 비주얼!스튜디오퐁듀 할인티켓 예매 👉 https://t.co/tX2bstkbR9 ,23,0,0,Oct Fri 18 22:19:34 +0000 2019,
1048076744954003456,RT @bookpal_comics: 🌈RT추첨 티켓 증정!🌈알록달록한 색감!깜찍한 레진 키링!로제에뜨왈할인 티켓 예매 👉 https://t.co/tX2bstkbR9 ,48,0,0,Nov Thu 21 14:13:26 +0000 2019,
1051322476683120641,RT @iHeartRadio: Tell us what songs you want to hear tonight using the hashtags #iHeartBTS and #BTSxNYC WATCH: h,3145,0,2,Oct Wed 23 10:42:39 +0000 2019,
1051322476683120641,RT @iHeartRadio: Our boys have arrived! Our iHeartRadio LIVE with BTS starts so soon tune in! https://t.co/DwZ1Pxp,25256,0,1,Oct Tue 22 10:42:23 +0000 2019,
1054710495666552832,RT @honeyb_50: ❤️#김동윤 #동윤 #dongyun#프로듀스X101 #PRODUCE_X_101#김동윤_데뷔하자https://t.co/ez1QZcJCIo직캠 https://t.co/V6PS,39,0,6,Nov Thu 14 11:06:07 +0000 2019,
1054710495666552832,RT @honeyb_50: 표정 진짜ㅠㅠㅠㅠ#김동윤 #동윤 #dongyun#프로듀스X101 #PRODUCE_X_101#김동윤_데뷔하자https://t.co/O6NjKn53ad직캠 https://t,23,0,6,Sep Sun 15 11:06:00 +0000 2019,
1054710495666552832,RT @honeyb_50: #김동윤 #동윤 #dongyun#프로듀스X101 #PRODUCE_X_101#김동윤_데뷔하자https://t.co/yr7XcUS5ex직캠 https://t.co/V6PSnYs,32,0,6,Oct Tue 15 11:05:40 +0000 2019,
1054710495666552832,RT @honeyb_50: #김동윤 #동윤 #dongyun#프로듀스X101 #PRODUCE_X_101#김동윤_데뷔하자https://t.co/9XtkRCVqRj직캠 https://t.co/V6PSnYs,18,0,6,Nov Sat 02 11:04:58 +0000 2019,
1054720693365919744,RT @gingerol95: tompoleman 인스타(3)https://t.co/rDt6Z3lRUg#방탄소년단 #BTS @BTS_twt #iHeartBTS ,3256,0,3,Oct Sun 06 15:24:58 +0000 2019,
1054720693365919744,RT @gingerol95: tompoleman 인스타(2)https://t.co/rDt6Z3lRUg#방탄소년단 #BTS @BTS_twt #iHeartBTS ,2501,0,3,Nov Sun 03 15:24:54 +0000 2019,
1054720693365919744,RT @gingerol95: tompoleman 인스타(1)https://t.co/rDt6Z3lRUg#방탄소년단 #BTS @BTS_twt #iHeartBTS ,5544,0,3,Nov Fri 22 15:24:51 +0000 2019,
1054720693365919744,RT @ARMYTEAMID: tompoleman Instagram update! (3)📎https://t.co/cy6P7OO3Cp#방탄소년단 #BTS @BTS_twt #iHeartBTS ,122,0,3,Oct Fri 11 15:06:41 +0000 2019,
1054720693365919744,RT @ARMYTEAMID: tompoleman Instagram update! (2)📎https://t.co/cy6P7OO3Cp#방탄소년단 #BTS @BTS_twt #iHeartBTS ,129,0,3,Aug Wed 28 15:06:35 +0000 2019,
1055105125952368640,RT @AppleMusic: Celebrate #LOVE_YOURSELF 轉 'Tear' 1 year anniversary by turning on your @BTS_twt playlist now. https,21310,0,1,Sep Fri 13 00:19:33 +0000 2019,
1055105125952368640,RT @AppleMusic: What's your favorite @BTS_twt song of all time?#LOVE_YOURSELF 轉 'Tear'#BTSARMY https://t.co/IRXkoy,19710,0,2,Nov Wed 20 23:16:26 +0000 2019,
1055794871485685761,#온라인바둑ㅇㅣ주소🛀†☏☜🇹🇷☪️안전주소 ➡ https://t.co/QpaOqCftA5 🐖🈳살기 사회에서 속도는🇹🇷🍂스치는 자네는 용무가 🐖여겨졌고 없는데요? 꼬마의 #배터리ㄱㅔ임#한ㄱㅔ임ㅂㅏ둑ㅇㅣ머니상🏎🏎♬☜🚵#월드ㅋㅏㅈㅣ노☪️☪️☏☜📟초고속&gt;충/환&lt; ,8,8,4,Sep Wed 25 11:36:52 +0000 2019,
1055794871485685761,#모바일ㅂㅏ둑이하는곳🐖♤★†💵📟안전주소 ➡ https://t.co/QpaOqCftA5 💤🇹🇯오는 기분. 자네에게💵🎧되어 했지? 상당한 용언을🍊나갔다. 마치 근거로 #실전ㅂㅏ둑이ㄱㅔ임#한ㄱㅔ임ㅂㅏ둑ㅇㅣ머니상🇸🇬💣♧🆖🏎#인터넷ㅋㅏㅈㅣ노주소♧🛶♧🏺🚵초고속&gt;충/환&lt; ,9,9,4,Oct Mon 14 05:37:40 +0000 2019,
1064418119349764096,RT @LQ_B0NG: 🎥 https://t.co/8fxaMwFd87#골든차일드 #봉재현 ,8,0,2,Oct Sun 13 17:53:23 +0000 2019,
1064418119349764096,RT @LQ_B0NG: 우는데 왜 귀여운 거야 🎥 https://t.co/8fxaMwFd87#골든차일드 #봉재현 ,25,0,2,Nov Sat 23 15:32:08 +0000 2019,
1065219231002705921,RT @1027KIISFM: 'We have to keep a line' - @BTS_twt on why they don't share phone passwords #BTSOnSeacrest,1212,0,1,Oct Fri 11 15:34:28 +0000 2019,
1065219231002705921,RT @1027KIISFM: The guys are HERE! We have more with @BTS_twt coming up! #BTSOnSeacresthttps://t.co/PkQboszyuU ,3143,0,1,Nov Sat 16 14:44:57 +0000 2019,
1065219231002705921,RT @ARMYTEAMID: tompoleman Instagram update! (3)📎https://t.co/cy6P7OO3Cp#방탄소년단 #BTS @BTS_twt #iHeartBTS ,118,0,3,Nov Sun 17 15:34:04 +0000 2019,
1065219231002705921,RT @ARMYTEAMID: tompoleman Instagram update! (2)📎https://t.co/cy6P7OO3Cp#방탄소년단 #BTS @BTS_twt #iHeartBTS ,127,0,3,Sep Wed 18 15:34:01 +0000 2019,
1065219231002705921,RT @ARMYTEAMID: tompoleman Instagram update! (1)📎https://t.co/cy6P7OO3Cp#방탄소년단 #BTS @BTS_twt #iHeartBTS ,196,0,3,Sep Sun 22 15:33:57 +0000 2019,
1065950364875350017,RT @A567A: اللهم إني أسألك علماً نافعاً ورزقاً طيباً وعملاً متقبل ,1,0,0,Nov Fri 22 11:35:48 +0000 2019,
1065950364875350017,RT @A567A: دعاء سجود التلاوة:سجد وجهي للذي خلقه وشق سمعه وبصره بحوله وقوته {فتبارك الله أحسن الخالقين} ,1,0,0,Aug Tue 20 20:13:50 +0000 2019,
1065950364875350017,RT @A567A: سبحان الله والحمد لله والله أكبر لا إله إلا الله وحده لا شريك له له الملك وله الحمد وهو على كل شيء قدير ,1,0,0,Sep Fri 13 16:32:27 +0000 2019,
1065950364875350017,RT @A567A: لا إله إلا أنت سبحانك إني كنت من الظالمين ,2,0,0,Sep Fri 27 11:53:52 +0000 2019,
1073747128130760704,RT @EXOGlobal: [OFFICIAL] 190521 NatureRepublic Weibo Update with #EXO (3/3)https://t.co/zRDNFJR9UZ#EXO #엑소 @weare,604,0,3,Sep Sun 15 12:53:52 +0000 2019,
1073747128130760704,RT @EXOGlobal: [OFFICIAL] 190521 NatureRepublic Weibo Update with #EXO (2/3)https://t.co/zRDNFJR9UZ#EXO #엑소 @weare,683,0,3,Sep Thu 12 12:53:45 +0000 2019,
1080392730247745537,끌 올 ,0,0,0,Sep Mon 23 11:30:02 +0000 2019,
1080392730247745537,| 끌올 | ,0,0,0,Aug Tue 13 13:24:19 +0000 2019,
1080392730247745537,끌올 ,0,0,0,Sep Sun 29 12:08:22 +0000 2019,
1080392730247745537,끌올ㅇ ,0,0,0,Aug Wed 14 11:21:22 +0000 2019,
1080392730247745537,끌올 ,0,0,0,Nov Tue 12 22:51:47 +0000 2019,
1083623365842067457,😂😂😂😂😂 ,0,1,0,Sep Tue 10 22:37:38 +0000 2019,
1083623365842067457,내일 다른곳에 연락해보고 2차견적문의 결과 올릴려고 노력은할게욥!!ㅈ(내일 이번주중 가장  바쁜날..... ,1,2,0,Sep Sat 21 14:54:53 +0000 2019,
1091628415340273665,RT @galaxyou9: 아직 소문 못들은겨?  요즘 인기 대세라던디...   뭔 말인겨?  아...  있잖애거시기....   신천지 라고...궁금하면 요기로 들어 가서 확인 해 보더라구~~~htt,25,0,0,Oct Wed 23 09:45:52 +0000 2019,
1091628415340273665,RT @galaxyou9: 아직 소문 못들은겨?  요즘 인기 대세라던디...   뭔 말인겨?  아...  있잖애거시기....   신천지 라고...궁금하면 요기로 들어 가서 확인 해 보더라구~~~htt,25,0,0,Sep Thu 19 09:45:42 +0000 2019,
1091628415340273665,RT @galaxyou9: 아직 소문 못들은겨?  요즘 인기 대세라던디...   뭔 말인겨?  아...  있잖애거시기....   신천지 라고...궁금하면 요기로 들어 가서 확인 해 보더라구~~~htt,27,0,0,Sep Sun 29 09:45:35 +0000 2019,
1091628415340273665,RT @galaxyou9: 아직 소문 못들은겨?  요즘 인기 대세라던디...   뭔 말인겨?  아...  있잖애거시기....   신천지 라고...궁금하면 요기로 들어 가서 확인 해 보더라구~~~htt,29,0,0,Oct Mon 14 09:45:25 +0000 2019,
1091628415340273665,RT @skvkfqnfwk: 진리란 이런 것!폰으로 듣고 컴으로 볼수 있는 인터넷시온선교센터가 있어요.#인터넷시온선교센터#온라인오픈#신의선물#요한계시록 오프라인 신청번호-02054https://,29,0,0,Nov Wed 27 09:45:28 +0000 2019,
1091628415340273665,RT @skvkfqnfwk: 이 시대 최고의 선물은 바로 👉 신의 선물! 🎁#인터넷시온선교센터#온라인오픈 #계시말씀#진리#신의선물#신천지말씀대성회오프라인 신청번호-02054https://t.co/,48,0,0,Nov Wed 13 09:45:20 +0000 2019,
1091628415340273665,RT @junote234: #하늘팟 #신천지예수교회#세기적반전사건#팟빵2천6백만다운로드돌파한핫팟&lt;팩트체크&gt;놓치면 아쉽다! 당신의 품격을 높여줄 하늘팟https://t.co/gJGiMK3vmD ,38,0,4,Nov Wed 13 09:45:14 +0000 2019,
1091628415340273665,RT @junote234: #하늘팟 #신천지예수교회#세기적반전사건#팟빵2천6백만다운로드돌파한핫팟반반반의 실체가 밝혀졌다!진실이 알고 싶은 당신!지금 당장 하늘팟을 들어봐https://t.co/gJGi,50,0,4,Nov Thu 07 09:45:08 +0000 2019,
1092638641791238144,RT @D_mz__x7: team. 세부사항 = 풀버전은 유튜브로https://t.co/384A3GXha2 ,2,0,0,Sep Sun 29 12:04:38 +0000 2019,
1092638641791238144,team. 세부사항 = 풀버전은 유튜브로https://t.co/384A3GXha2 ,2,3,0,Nov Sat 02 09:02:11 +0000 2019,
1102374773177241600,[귀여사작]아싸가 직접 디자인한 핸드폰케이스 출시한다고? (*유입&amp;합방환영) ,0,0,0,Oct Sat 19 16:18:56 +0000 2019,
1102374773177241600,[귀여사작]날씨좋다 XD (*유입&amp;합방환영) ,0,2,0,Oct Mon 28 06:31:51 +0000 2019,
1102374773177241600,무료 스마트폰배경화면사진 받고싶어? 그럼 들어와! ,0,0,0,Nov Tue 12 03:29:00 +0000 2019,
1102374773177241600,[귀여사작] 오너캐를 고양이로 ?(*유입환영) ,0,0,0,Sep Thu 19 07:14:54 +0000 2019,
1102374773177241600,[귀여사작]오너캐를 고양이모드로 그려드립니다. ,0,1,0,Aug Wed 28 16:47:12 +0000 2019,
1102374773177241600,[귀여사작]좋은아침-! (*유입환영) ,0,0,0,Sep Sat 28 21:51:45 +0000 2019,
1102374773177241600,[귀여사작]폰배경화면 무료나눔합니다 :)(*유입환영) ,0,0,0,Aug Mon 26 15:53:34 +0000 2019,
1108318358087188480,태블리는 일반입금중 😘 ,1,1,0,Oct Mon 14 00:37:42 +0000 2019,
1108318358087188480,태블리 일반입금중입니다  🐻🐻 ,2,1,0,Oct Mon 07 07:25:21 +0000 2019,
1112690375230017536,어둑각시님의 팬아트! 문파 프로필 캐릭터 2차개방 당문을 공개합니다!😊*프로필 사진으로 자유롭게 사용가능합니다!https://t.co/N5OUSqDzD0#천애명월도 #무협 #동양 #동양풍 #MMORPG#신도 #태백 #신위 #게임 #넥슨 #팬아트 #캐릭터 ,11,14,12,Nov Sun 03 12:06:11 +0000 2019,
1112690375230017536,어둑각시님의 팬아트! 문파 프로필 캐릭터 1차신도 신위 태백을 공개합니다!😊*프로필 사진으로 자유롭게 사용가능합니다!https://t.co/N5OUSqDzD0#천애명월도 #무협 #동양 #동양풍 #MMORPG#신도 #태백 #신위 #게임 #넥슨 ,19,17,10,Nov Sun 24 12:05:19 +0000 2019,
1113713491985047557,★ 메이저 안전 사이트 소개 ★*https://t.co/Hw5zyHva7H*가입코드 66 *해외 안전 개인정보 보안시스템 운영최고의 조건과 시스템에서 즐기세요~#카지노 #바카라 #그래프게임 #월드카지노 #온라인바카라 #토토사이트 #토토 #프로토 #모바일카지노 #아시안카지노 #사설토토 #파워볼 ,0,0,12,Oct Wed 23 11:21:23 +0000 2019,
1113713491985047557,★ 메이저 안전 사이트 소개 ★*https://t.co/Hw5zyHva7H*가입코드 66 *해외 안전 개인정보 보안시스템 운영최고의 조건과 시스템에서 즐기세요~#다이사이베이 #온라인바카라 #온라인카지노 #바카라사이트 #카지노 #바카라 #꽁머니 #안전사이트 #바카라사이트주소 #안전놀이터 #바둑이 ,0,0,11,Aug Fri 23 12:43:50 +0000 2019,
1113713491985047557,★ 메이저 안전 사이트 소개 ★*https://t.co/Hw5zyHva7H*가입코드 66 *해외 안전 개인정보 보안시스템 운영최고의 조건과 시스템에서 즐기세요~#버닝썬 #강원랜드카지노입장 #온라인바카라 #온라인카지노 #바카라사이트 #카지노 #바카라 #꽁머니 #안전사이트 #스크린경마게임 #안전놀이터 ,0,0,11,Aug Thu 22 11:28:26 +0000 2019,
1113713491985047557,★ 메이저 안전 사이트 소개 ★*https://t.co/Hw5zyHva7H*가입코드 66 *해외 안전 개인정보 보안시스템 운영최고의 조건과 시스템에서 즐기세요~#다이사이베이 #온라인바카라 #온라인카지노 #바카라사이트 #카지노 #바카라 #꽁머니 #안전사이트 #바카라사이트주소 #안전놀이터 #바둑이 ,0,0,11,Sep Sun 01 09:53:35 +0000 2019,
1113713491985047557,★ 메이저 안전 사이트 소개 ★*https://t.co/Hw5zyHva7H*가입코드 66 *해외 안전 개인정보 보안시스템 운영최고의 조건과 시스템에서 즐기세요~#카지노 #바카라 #그래프게임 #월드카지노 #온라인바카라 #토토사이트 #토토 #프로토 #모바일카지노 #아시안카지노 #사설토토 ,0,0,11,Nov Mon 11 10:33:02 +0000 2019,
1113713491985047557,★ 메이저 안전 사이트 소개 ★*https://t.co/Hw5zyHva7H*가입코드 66 *해외 안전 개인정보 보안시스템 운영최고의 조건과 시스템에서 즐기세요~#카지노바 #온라인바카라 #온라인카지노 #바카라사이트 #카지노 #바카라 #꽁머니 #안전사이트 #파워볼총판 #안전놀이터 #비트코인정보 ,0,0,11,Oct Tue 15 12:07:57 +0000 2019,
1113713491985047557,★ 메이저 안전 사이트 소개 ★*https://t.co/Hw5zyHva7H*가입코드 66 *해외 안전 개인정보 보안시스템 운영최고의 조건과 시스템에서 즐기세요~#도박                 #호텔카지노 #일요일 #19금  #토토주소#텐프로   #이태원맛집   #찍사    #그래프게임 ,0,0,7,Oct Wed 02 10:14:08 +0000 2019,
1113713491985047557,https://t.co/Hw5zyHva7H 가입코드:66같이 돈많이 벌어봐요 ~먹튀걱정 NO개인정보 유출 NO♬각종 커뮤니티 검증완료♬안전 무사고 메이저공원 #카지노 #바카라 #토토 #프로토 #블랙잭 #슬롯머신 #룰렛 #토토사이트 #월드카지노 #아시안카지노 #네임드 #파워볼 ,0,0,12,Oct Fri 18 15:36:18 +0000 2019,
1113713491985047557,★ 메이저 안전 사이트 소개 ★*https://t.co/Hw5zyHva7H*가입코드 66 *해외 안전 개인정보 보안시스템 운영최고의 조건과 시스템에서 즐기세요~#카지노 #바카라 #그래프게임 #월드카지노 #온라인바카라 #토토사이트 #토토 #프로토 #모바일카지노 #아시안카지노 #사설토토 ,0,0,11,Aug Thu 22 11:35:19 +0000 2019,
1113713491985047557,★ 메이저 안전 사이트 소개 ★*https://t.co/Hw5zyHva7H*가입코드 66 *해외 안전 개인정보 보안시스템 운영최고의 조건과 시스템에서 즐기세요~#버닝썬 #강원랜드카지노입장 #온라인바카라 #온라인카지노 #바카라사이트 #카지노 #바카라 #꽁머니 #안전사이트 #스크린경마게임 #안전놀이터 ,0,0,11,Oct Tue 01 10:15:26 +0000 2019,
1113713491985047557,★ 메이저 안전 사이트 소개 ★*https://t.co/Hw5zyHva7H*가입코드 66 *해외 안전 개인정보 보안시스템 운영최고의 조건과 시스템에서 즐기세요~#야동#섹그램#야구장#놀이터#출근#마카롱#짝퉁#미세먼지 #몸매#헬스#초이스#네임드달팽이#점심#성인취미#영화스타그램#좋아 ,0,0,0,Aug Thu 29 11:29:27 +0000 2019,
1113713491985047557,★ 메이저 안전 사이트 소개 ★*https://t.co/Hw5zyHva7H*가입코드 66 *해외 안전 개인정보 보안시스템 운영최고의 조건과 시스템에서 즐기세요~#파워볼#사다리#메이저#홀짝#코트#안전공원문의#쌈지길#연애  #그래프게임 #주식 ,0,0,2,Sep Sun 15 09:28:36 +0000 2019,
1113713491985047557,★ 메이저 안전 사이트 소개 ★*https://t.co/Hw5zyHva7H*가입코드 66 *해외 안전 개인정보 보안시스템 운영최고의 조건과 시스템에서 즐기세요~#카지노사이트주소#사다리사이트#네임드#메이저사이트추천#캔들#힙합#뉴발란스  #그래프게임 #행복스타그램#결승 ,0,0,1,Oct Mon 07 13:42:53 +0000 2019,
1113713491985047557,★ 메이저 안전 사이트 소개 ★*https://t.co/Hw5zyHva7H*가입코드 66 *해외 안전 개인정보 보안시스템 운영최고의 조건과 시스템에서 즐기세요~#카지노사이트주소#사다리사이트#네임드#메이저사이트추천#캔들#힙합#뉴발란스  #그래프게임 #행복스타그램#결승 ,0,0,1,Nov Fri 15 12:15:37 +0000 2019,
1113713491985047557,★ 메이저 안전 사이트 소개 ★*https://t.co/Hw5zyHva7H*가입코드 66 *해외 안전 개인정보 보안시스템 운영최고의 조건과 시스템에서 즐기세요~#토토사이트#놀이터추천#스포츠#토토추천#ㅋㅋㅋ#출근#빵덕후#피자  #그래프게임 #주식 ,0,0,2,Sep Sat 28 09:57:26 +0000 2019,
1113713491985047557,https://t.co/Hw5zyHva7H 가입코드:66같이 돈많이 벌어봐요 ~먹튀걱정 NO개인정보 유출 NO신규 가입 꽁머니 최대10000 지급♬각종 커뮤니티 검증완료♬안전 무사고 메이저공원 #토토사이트#야구스타그램#배팅#놀이터추천#루프탑#자유여행#일탈녀#캐릭터  #그래프게임 #주식 ,0,0,2,Sep Sat 28 16:46:56 +0000 2019,
1113713491985047557,★ 메이저 안전 사이트 소개 ★*https://t.co/Hw5zyHva7H*가입코드 66 *해외 안전 개인정보 보안시스템 운영최고의 조건과 시스템에서 즐기세요~#스포츠분석#사설사이트#다리다리#놀이터추천#심야영화#싸이클#케이크#잠실 #그래프게임 #주식 ,0,0,2,Aug Fri 16 11:28:34 +0000 2019,
1113713491985047557,★ 메이저 안전 사이트 소개 ★*https://t.co/Hw5zyHva7H*가입코드 66 *해외 안전 개인정보 보안시스템 운영최고의 조건과 시스템에서 즐기세요~#도박#호텔카지노#일요일#19금#토토주소#텐프로#이태원맛집#찍사  #그래프게임#카지노바카라#여자출장#여행#성인용품샵#압구정#주식 ,0,0,1,Oct Thu 03 10:57:24 +0000 2019,
1113714452270997504,★ 메이저 안전 사이트 소개 ★*https://t.co/AXJV6Cjiql*가입코드 66 *해외 안전 개인정보 보안시스템 운영최고의 조건과 시스템에서 즐기세요~#안전놀이터 #토토사이트 #네임드 #스포츠토토 #사설토토 #스포츠배팅 #토토주소 #도박 #토토 #놀이터 #사다리 #카지노 #바카라 #파워볼 #사다리 ,0,0,15,Sep Wed 18 11:22:51 +0000 2019,
